SaleID,Date,ConsultantID,StylistID,ClientID,ProductID,ProductName,Category,Season,Quantity,Revenue_GBP,SaleType,Year,MonthName,QuarterYear
PS009518,2025-09-13,CON004,STY013,CL2210,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Follow-up,2025,September,Q3 2025
PS009519,2025-09-13,CON004,STY010,CL1693,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2025,September,Q3 2025
PS009520,2025-09-13,CON023,STY067,CL1533,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Follow-up,2025,September,Q3 2025
PS009521,2025-09-13,CON018,STY050,CL2803,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2025,September,Q3 2025
PS009522,2025-09-13,CON016,STY046,CL0611,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2025,September,Q3 2025
PS009523,2025-09-13,CON016,STY045,CL1212,PR06,Silk Scarf — Summer,Accessories,Summer,2,136,Online,2025,September,Q3 2025
PS009524,2025-09-13,CON012,STY036,CL0027,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2025,September,Q3 2025
PS009525,2025-09-13,CON012,STY034,CL1461,PR02,Colour Fan — Summer,Colour Tools,Summer,2,84,Post-Consultation,2025,September,Q3 2025
PS009526,2025-09-13,CON025,STY072,CL2948,PR07,Silk Scarf — Autumn,Accessories,Autumn,3,204,Gift,2025,September,Q3 2025
PS009527,2025-09-13,CON014,STY040,CL1041,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Post-Consultation,2025,September,Q3 2025
PS009528,2025-09-13,CON014,STY040,CL2306,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2025,September,Q3 2025
PS009529,2025-09-15,CON009,STY026,CL1169,PR18,Colour Journal,Books,All,1,18,Post-Consultation,2025,September,Q3 2025
PS009530,2025-09-15,CON009,STY028,CL1283,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2025,September,Q3 2025
PS009531,2025-09-15,CON017,STY048,CL2083,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Gift,2025,September,Q3 2025
PS009532,2025-09-15,CON023,STY067,CL1605,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2025,September,Q3 2025
PS009533,2025-09-15,CON023,STY066,CL0495,PR18,Colour Journal,Books,All,1,18,Online,2025,September,Q3 2025
PS009534,2025-09-15,CON014,STY040,CL2390,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Post-Consultation,2025,September,Q3 2025
PS009535,2025-09-15,CON008,STY024,CL1783,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Post-Consultation,2025,September,Q3 2025
PS009536,2025-09-15,CON008,STY024,CL2097,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2025,September,Q3 2025
PS009537,2025-09-15,CON008,STY024,CL2366,PR20,Gift Voucher £50,Gift,All,1,50,Online,2025,September,Q3 2025
PS009538,2025-09-16,CON015,STY042,CL2502,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Post-Consultation,2025,September,Q3 2025
PS009539,2025-09-16,CON021,STY060,CL2028,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Follow-up,2025,September,Q3 2025
PS009540,2025-09-16,CON021,STY061,CL2556,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Follow-up,2025,September,Q3 2025
PS009541,2025-09-16,CON021,STY059,CL2856,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2025,September,Q3 2025
PS009542,2025-09-16,CON004,STY010,CL1520,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2025,September,Q3 2025
PS009543,2025-09-16,CON004,STY013,CL1373,PR21,Gift Voucher £100,Gift,All,1,100,Follow-up,2025,September,Q3 2025
PS009544,2025-09-16,CON018,STY052,CL1204,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Post-Consultation,2025,September,Q3 2025
PS009545,2025-09-16,CON025,STY073,CL1822,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2025,September,Q3 2025
PS009546,2025-09-16,CON025,STY074,CL1065,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2025,September,Q3 2025
PS009547,2025-09-16,CON010,STY029,CL2204,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Post-Consultation,2025,September,Q3 2025
PS009548,2025-09-16,CON010,STY030,CL0618,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2025,September,Q3 2025
PS009549,2025-09-16,CON019,STY054,CL2822,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2025,September,Q3 2025
PS009550,2025-09-16,CON016,STY045,CL1175,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2025,September,Q3 2025
PS009551,2025-09-17,CON021,STY059,CL1925,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2025,September,Q3 2025
PS009552,2025-09-17,CON021,STY060,CL1662,PR17,Style Guide Book,Books,All,1,24,Follow-up,2025,September,Q3 2025
PS009553,2025-09-17,CON021,STY061,CL0162,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2025,September,Q3 2025
PS009554,2025-09-17,CON015,STY042,CL1716,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2025,September,Q3 2025
PS009555,2025-09-17,CON022,STY065,CL0302,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2025,September,Q3 2025
PS009556,2025-09-17,CON022,STY062,CL2623,PR01,Colour Fan — Spring,Colour Tools,Spring,2,84,Post-Consultation,2025,September,Q3 2025
PS009557,2025-09-17,CON022,STY064,CL2694,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Online,2025,September,Q3 2025
PS009558,2025-09-17,CON011,STY032,CL0179,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2025,September,Q3 2025
PS009559,2025-09-17,CON011,STY032,CL1071,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2025,September,Q3 2025
PS009560,2025-09-17,CON001,STY001,CL1941,PR21,Gift Voucher £100,Gift,All,1,100,Follow-up,2025,September,Q3 2025
PS009561,2025-09-17,CON024,STY069,CL2149,PR17,Style Guide Book,Books,All,1,24,Online,2025,September,Q3 2025
PS009562,2025-09-17,CON003,STY007,CL1357,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Follow-up,2025,September,Q3 2025
PS009563,2025-09-17,CON016,STY045,CL1352,PR22,Gift Voucher £150,Gift,All,2,300,Post-Consultation,2025,September,Q3 2025
PS009564,2025-09-17,CON016,STY045,CL1646,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Online,2025,September,Q3 2025
PS009565,2025-09-17,CON018,STY052,CL1204,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Online,2025,September,Q3 2025
PS009566,2025-09-18,CON017,STY047,CL1802,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2025,September,Q3 2025
PS009567,2025-09-18,CON009,STY027,CL0521,PR20,Gift Voucher £50,Gift,All,1,50,Online,2025,September,Q3 2025
PS009568,2025-09-18,CON009,STY027,CL2160,PR21,Gift Voucher £100,Gift,All,3,300,Follow-up,2025,September,Q3 2025
PS009569,2025-09-18,CON003,STY008,CL0018,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Follow-up,2025,September,Q3 2025
PS009570,2025-09-18,CON003,STY007,CL1961,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Post-Consultation,2025,September,Q3 2025
PS009571,2025-09-18,CON005,STY015,CL2388,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2025,September,Q3 2025
PS009572,2025-09-18,CON024,STY071,CL1350,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2025,September,Q3 2025
PS009573,2025-09-19,CON019,STY054,CL0085,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2025,September,Q3 2025
PS009574,2025-09-19,CON001,STY002,CL0839,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2025,September,Q3 2025
PS009575,2025-09-19,CON023,STY067,CL0755,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,2,70,Gift,2025,September,Q3 2025
PS009576,2025-09-19,CON008,STY023,CL1240,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,3,105,Online,2025,September,Q3 2025
PS009577,2025-09-19,CON003,STY009,CL1835,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2025,September,Q3 2025
PS009578,2025-09-19,CON003,STY007,CL0095,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Post-Consultation,2025,September,Q3 2025
PS009579,2025-09-19,CON003,STY008,CL1070,PR22,Gift Voucher £150,Gift,All,3,450,Online,2025,September,Q3 2025
PS009580,2025-09-19,CON016,STY044,CL2897,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Gift,2025,September,Q3 2025
PS009581,2025-09-19,CON005,STY014,CL0418,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2025,September,Q3 2025
PS009582,2025-09-19,CON005,STY016,CL1121,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Post-Consultation,2025,September,Q3 2025
PS009583,2025-09-19,CON012,STY036,CL1413,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Follow-up,2025,September,Q3 2025
PS009584,2025-09-19,CON012,STY035,CL0952,PR21,Gift Voucher £100,Gift,All,1,100,Follow-up,2025,September,Q3 2025
PS009585,2025-09-19,CON012,STY034,CL1720,PR18,Colour Journal,Books,All,1,18,Follow-up,2025,September,Q3 2025
PS009586,2025-09-20,CON020,STY056,CL2686,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Follow-up,2025,September,Q3 2025
PS009587,2025-09-20,CON006,STY019,CL2864,PR06,Silk Scarf — Summer,Accessories,Summer,2,136,Gift,2025,September,Q3 2025
PS009588,2025-09-20,CON025,STY072,CL1405,PR08,Silk Scarf — Winter,Accessories,Winter,3,204,Follow-up,2025,September,Q3 2025
PS009589,2025-09-20,CON001,STY002,CL0911,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Post-Consultation,2025,September,Q3 2025
PS009590,2025-09-20,CON001,STY002,CL1324,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2025,September,Q3 2025
PS009591,2025-09-20,CON024,STY070,CL2852,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2025,September,Q3 2025
PS009592,2025-09-20,CON014,STY039,CL0728,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Gift,2025,September,Q3 2025
PS009593,2025-09-20,CON003,STY008,CL0532,PR04,Colour Fan — Winter,Colour Tools,Winter,3,126,Post-Consultation,2025,September,Q3 2025
PS009594,2025-09-20,CON018,STY052,CL2866,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2025,September,Q3 2025
PS009595,2025-09-20,CON018,STY052,CL1448,PR19,Shopping Guide Card,Books,All,3,24,Follow-up,2025,September,Q3 2025
PS009596,2025-09-22,CON025,STY074,CL1880,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2025,September,Q3 2025
PS009597,2025-09-22,CON025,STY072,CL0978,PR17,Style Guide Book,Books,All,1,24,Follow-up,2025,September,Q3 2025
PS009598,2025-09-22,CON009,STY025,CL1748,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Online,2025,September,Q3 2025
PS009599,2025-09-22,CON013,STY037,CL0805,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2025,September,Q3 2025
PS009600,2025-09-22,CON022,STY065,CL1084,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2025,September,Q3 2025
PS009601,2025-09-22,CON022,STY062,CL2899,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2025,September,Q3 2025
PS009602,2025-09-22,CON007,STY022,CL2144,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2025,September,Q3 2025
PS009603,2025-09-22,CON020,STY056,CL2153,PR07,Silk Scarf — Autumn,Accessories,Autumn,3,204,Post-Consultation,2025,September,Q3 2025
PS009604,2025-09-22,CON020,STY056,CL0116,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Online,2025,September,Q3 2025
PS009605,2025-09-22,CON024,STY069,CL0654,PR21,Gift Voucher £100,Gift,All,3,300,Post-Consultation,2025,September,Q3 2025
PS009606,2025-09-22,CON018,STY050,CL2267,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2025,September,Q3 2025
PS009607,2025-09-22,CON017,STY049,CL2833,PR20,Gift Voucher £50,Gift,All,1,50,Online,2025,September,Q3 2025
PS009608,2025-09-22,CON017,STY047,CL1371,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Gift,2025,September,Q3 2025
PS009609,2025-09-22,CON017,STY048,CL0318,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2025,September,Q3 2025
PS009610,2025-09-22,CON019,STY053,CL2931,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Online,2025,September,Q3 2025
PS009611,2025-09-23,CON013,STY037,CL1501,PR05,Silk Scarf — Spring,Accessories,Spring,3,204,Online,2025,September,Q3 2025
PS009612,2025-09-23,CON016,STY045,CL1737,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2025,September,Q3 2025
PS009613,2025-09-23,CON022,STY064,CL1574,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Gift,2025,September,Q3 2025
PS009614,2025-09-23,CON022,STY062,CL1219,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Post-Consultation,2025,September,Q3 2025
PS009615,2025-09-23,CON019,STY053,CL2578,PR01,Colour Fan — Spring,Colour Tools,Spring,2,84,Online,2025,September,Q3 2025
PS009616,2025-09-24,CON019,STY053,CL0909,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Gift,2025,September,Q3 2025
PS009617,2025-09-24,CON019,STY053,CL1512,PR04,Colour Fan — Winter,Colour Tools,Winter,3,126,Gift,2025,September,Q3 2025
PS009618,2025-09-24,CON006,STY018,CL1143,PR18,Colour Journal,Books,All,3,54,Gift,2025,September,Q3 2025
PS009619,2025-09-24,CON006,STY019,CL0725,PR12,Lipstick — Rose,Cosmetics,Summer,3,54,Follow-up,2025,September,Q3 2025
PS009620,2025-09-24,CON014,STY039,CL2851,PR13,Lipstick — Terracotta,Cosmetics,Autumn,3,54,Gift,2025,September,Q3 2025
PS009621,2025-09-24,CON013,STY038,CL2254,PR20,Gift Voucher £50,Gift,All,2,100,Follow-up,2025,September,Q3 2025
PS009622,2025-09-24,CON003,STY009,CL2626,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Post-Consultation,2025,September,Q3 2025
PS009623,2025-09-24,CON017,STY048,CL0727,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2025,September,Q3 2025
PS009624,2025-09-24,CON017,STY048,CL2847,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Online,2025,September,Q3 2025
PS009625,2025-09-25,CON023,STY067,CL2322,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Gift,2025,September,Q3 2025
PS009626,2025-09-25,CON002,STY003,CL2012,PR20,Gift Voucher £50,Gift,All,1,50,Gift,2025,September,Q3 2025
PS009627,2025-09-25,CON011,STY031,CL2186,PR22,Gift Voucher £150,Gift,All,1,150,Online,2025,September,Q3 2025
PS009628,2025-09-25,CON011,STY031,CL0281,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2025,September,Q3 2025
PS009629,2025-09-25,CON001,STY002,CL0768,PR21,Gift Voucher £100,Gift,All,1,100,Follow-up,2025,September,Q3 2025
PS009630,2025-09-25,CON001,STY001,CL2135,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Post-Consultation,2025,September,Q3 2025
PS009631,2025-09-25,CON015,STY042,CL0037,PR22,Gift Voucher £150,Gift,All,2,300,Online,2025,September,Q3 2025
PS009632,2025-09-25,CON020,STY055,CL0915,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2025,September,Q3 2025
PS009633,2025-09-25,CON020,STY056,CL1459,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2025,September,Q3 2025
PS009634,2025-09-25,CON020,STY055,CL0102,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Gift,2025,September,Q3 2025
PS009635,2025-09-25,CON007,STY020,CL2880,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Follow-up,2025,September,Q3 2025
PS009636,2025-09-25,CON007,STY021,CL2442,PR05,Silk Scarf — Spring,Accessories,Spring,3,204,Online,2025,September,Q3 2025
PS009637,2025-09-26,CON009,STY028,CL1914,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2025,September,Q3 2025
PS009638,2025-09-26,CON013,STY037,CL1303,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2025,September,Q3 2025
PS009639,2025-09-26,CON013,STY037,CL2423,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Online,2025,September,Q3 2025
PS009640,2025-09-26,CON022,STY063,CL0959,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Online,2025,September,Q3 2025
PS009641,2025-09-26,CON022,STY064,CL0703,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2025,September,Q3 2025
PS009642,2025-09-26,CON014,STY040,CL1686,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Online,2025,September,Q3 2025
PS009643,2025-09-26,CON010,STY030,CL1359,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2025,September,Q3 2025
PS009644,2025-09-26,CON001,STY002,CL1617,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2025,September,Q3 2025
PS009645,2025-09-27,CON020,STY057,CL2103,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2025,September,Q3 2025
PS009646,2025-09-27,CON025,STY074,CL1324,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2025,September,Q3 2025
PS009647,2025-09-27,CON025,STY072,CL0975,PR18,Colour Journal,Books,All,1,18,Online,2025,September,Q3 2025
PS009648,2025-09-27,CON021,STY060,CL0503,PR19,Shopping Guide Card,Books,All,1,8,Online,2025,September,Q3 2025
PS009649,2025-09-27,CON021,STY061,CL2694,PR04,Colour Fan — Winter,Colour Tools,Winter,3,126,Follow-up,2025,September,Q3 2025
PS009650,2025-09-27,CON014,STY039,CL2508,PR21,Gift Voucher £100,Gift,All,1,100,Online,2025,September,Q3 2025
PS009651,2025-09-27,CON014,STY039,CL0052,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Follow-up,2025,September,Q3 2025
PS009652,2025-09-27,CON013,STY037,CL1696,PR21,Gift Voucher £100,Gift,All,1,100,Online,2025,September,Q3 2025
PS009653,2025-09-27,CON013,STY038,CL0926,PR18,Colour Journal,Books,All,1,18,Online,2025,September,Q3 2025
PS009654,2025-09-27,CON013,STY037,CL2277,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Post-Consultation,2025,September,Q3 2025
PS009655,2025-09-27,CON024,STY069,CL2002,PR21,Gift Voucher £100,Gift,All,3,300,Gift,2025,September,Q3 2025
PS009656,2025-09-27,CON016,STY044,CL0232,PR01,Colour Fan — Spring,Colour Tools,Spring,3,126,Online,2025,September,Q3 2025
PS009657,2025-09-27,CON016,STY046,CL1676,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2025,September,Q3 2025
PS009658,2025-09-27,CON002,STY004,CL0118,PR17,Style Guide Book,Books,All,2,48,Post-Consultation,2025,September,Q3 2025
PS009659,2025-09-29,CON018,STY051,CL0193,PR13,Lipstick — Terracotta,Cosmetics,Autumn,3,54,Follow-up,2025,September,Q3 2025
PS009660,2025-09-29,CON008,STY023,CL2294,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,2,70,Online,2025,September,Q3 2025
PS009661,2025-09-29,CON005,STY016,CL2082,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2025,September,Q3 2025
PS009662,2025-09-29,CON007,STY022,CL0895,PR12,Lipstick — Rose,Cosmetics,Summer,3,54,Post-Consultation,2025,September,Q3 2025
PS009663,2025-09-30,CON012,STY034,CL2133,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Follow-up,2025,September,Q3 2025
PS009664,2025-09-30,CON012,STY036,CL0235,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2025,September,Q3 2025
PS009665,2025-09-30,CON011,STY032,CL2073,PR17,Style Guide Book,Books,All,1,24,Post-Consultation,2025,September,Q3 2025
PS009666,2025-09-30,CON011,STY031,CL1867,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2025,September,Q3 2025
PS009667,2025-09-30,CON001,STY001,CL0302,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Post-Consultation,2025,September,Q3 2025
PS009668,2025-09-30,CON001,STY001,CL1085,PR20,Gift Voucher £50,Gift,All,2,100,Follow-up,2025,September,Q3 2025
PS009669,2025-09-30,CON002,STY006,CL2311,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2025,September,Q3 2025
PS009670,2025-09-30,CON002,STY004,CL0088,PR22,Gift Voucher £150,Gift,All,1,150,Follow-up,2025,September,Q3 2025
PS009671,2025-09-30,CON002,STY006,CL0834,PR10,Foundation — Cool,Cosmetics,Summer/Winter,3,84,Online,2025,September,Q3 2025
PS009672,2025-10-01,CON010,STY029,CL1394,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Gift,2025,October,Q4 2025
PS009673,2025-10-01,CON004,STY012,CL0534,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2025,October,Q4 2025
PS009674,2025-10-01,CON004,STY012,CL2587,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2025,October,Q4 2025
PS009675,2025-10-01,CON013,STY038,CL1585,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2025,October,Q4 2025
PS009676,2025-10-01,CON013,STY038,CL0185,PR08,Silk Scarf — Winter,Accessories,Winter,3,204,Post-Consultation,2025,October,Q4 2025
PS009677,2025-10-01,CON014,STY039,CL0432,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Online,2025,October,Q4 2025
PS009678,2025-10-01,CON014,STY041,CL0445,PR19,Shopping Guide Card,Books,All,2,16,Follow-up,2025,October,Q4 2025
PS009679,2025-10-01,CON001,STY002,CL0375,PR21,Gift Voucher £100,Gift,All,1,100,Online,2025,October,Q4 2025
PS009680,2025-10-01,CON003,STY009,CL0265,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2025,October,Q4 2025
PS009681,2025-10-01,CON003,STY009,CL1235,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2025,October,Q4 2025
PS009682,2025-10-02,CON004,STY013,CL2702,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Post-Consultation,2025,October,Q4 2025
PS009683,2025-10-02,CON004,STY013,CL2828,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Online,2025,October,Q4 2025
PS009684,2025-10-02,CON004,STY010,CL0494,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2025,October,Q4 2025
PS009685,2025-10-02,CON025,STY073,CL1480,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,3,84,Follow-up,2025,October,Q4 2025
PS009686,2025-10-02,CON025,STY074,CL0173,PR17,Style Guide Book,Books,All,1,24,Online,2025,October,Q4 2025
PS009687,2025-10-02,CON002,STY006,CL0212,PR17,Style Guide Book,Books,All,1,24,Gift,2025,October,Q4 2025
PS009688,2025-10-02,CON023,STY066,CL1898,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Follow-up,2025,October,Q4 2025
PS009689,2025-10-02,CON023,STY067,CL1661,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Gift,2025,October,Q4 2025
PS009690,2025-10-02,CON023,STY067,CL0056,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2025,October,Q4 2025
PS009691,2025-10-03,CON020,STY056,CL0073,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2025,October,Q4 2025
PS009692,2025-10-03,CON013,STY038,CL2577,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2025,October,Q4 2025
PS009693,2025-10-03,CON013,STY038,CL1416,PR18,Colour Journal,Books,All,1,18,Post-Consultation,2025,October,Q4 2025
PS009694,2025-10-03,CON006,STY018,CL1461,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Online,2025,October,Q4 2025
PS009695,2025-10-03,CON006,STY018,CL1479,PR06,Silk Scarf — Summer,Accessories,Summer,2,136,Post-Consultation,2025,October,Q4 2025
PS009696,2025-10-03,CON006,STY018,CL1381,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2025,October,Q4 2025
PS009697,2025-10-03,CON022,STY064,CL2655,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2025,October,Q4 2025
PS009698,2025-10-03,CON022,STY063,CL1387,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Gift,2025,October,Q4 2025
PS009699,2025-10-03,CON005,STY015,CL0674,PR05,Silk Scarf — Spring,Accessories,Spring,3,204,Post-Consultation,2025,October,Q4 2025
PS009700,2025-10-03,CON005,STY014,CL0456,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2025,October,Q4 2025
PS009701,2025-10-03,CON005,STY017,CL1968,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2025,October,Q4 2025
PS009702,2025-10-03,CON023,STY067,CL2487,PR13,Lipstick — Terracotta,Cosmetics,Autumn,2,36,Follow-up,2025,October,Q4 2025
PS009703,2025-10-03,CON023,STY066,CL1187,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2025,October,Q4 2025
PS009704,2025-10-03,CON014,STY041,CL2246,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Gift,2025,October,Q4 2025
PS009705,2025-10-03,CON014,STY039,CL1871,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Online,2025,October,Q4 2025
PS009706,2025-10-03,CON008,STY024,CL2573,PR13,Lipstick — Terracotta,Cosmetics,Autumn,2,36,Gift,2025,October,Q4 2025
PS009707,2025-10-04,CON020,STY056,CL1386,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Gift,2025,October,Q4 2025
PS009708,2025-10-04,CON018,STY050,CL0720,PR18,Colour Journal,Books,All,2,36,Gift,2025,October,Q4 2025
PS009709,2025-10-04,CON012,STY033,CL1928,PR19,Shopping Guide Card,Books,All,1,8,Online,2025,October,Q4 2025
PS009710,2025-10-04,CON012,STY033,CL2650,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2025,October,Q4 2025
PS009711,2025-10-04,CON004,STY010,CL0625,PR12,Lipstick — Rose,Cosmetics,Summer,3,54,Online,2025,October,Q4 2025
PS009712,2025-10-04,CON002,STY006,CL1128,PR17,Style Guide Book,Books,All,1,24,Online,2025,October,Q4 2025
